add,2021-04-28 10:59:19,TableSpecialization,Add MATEMATICA in list
add,2021-04-28 10:59:19,TableSpecialization,Add ROMANA in list
add,2021-04-28 10:59:19,TableSpecialization,Add ISTORIE in list
add,2021-04-28 10:59:19,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-28 10:59:19,TableSpecialization,Add SOCIOLOGIE in list
add,2021-04-28 10:59:19,TableSpecialization,Add INFORMATICA SI TIC in list
Refresh,2021-04-28 10:59:19,TableCourseType,Done refresh list
Refresh,2021-04-28 10:59:19,TableStudents,Done refresh list
Refresh,2021-04-28 10:59:19,TableNotes,Done refresh list
add,2021-04-28 11:00:28,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-28 11:00:28,TableSpecialization,Add INTENSIV ENGLEZA in list
add,2021-04-28 11:00:28,TableSpecialization,Add SIMPLU in list
Refresh,2021-04-28 11:00:28,TableSpecialization,Done
Refresh,2021-04-28 11:00:28,TableSchoolClass,Done refresh list
Refresh,2021-04-28 11:00:28,TableStudents,Done refresh list
add,2021-04-28 11:00:28,TableSpecialization,Add MATEMATICA in list
add,2021-04-28 11:00:28,TableSpecialization,Add ROMANA in list
add,2021-04-28 11:00:28,TableSpecialization,Add ISTORIE in list
add,2021-04-28 11:00:28,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-28 11:00:28,TableSpecialization,Add SOCIOLOGIE in list
add,2021-04-28 11:00:28,TableSpecialization,Add INFORMATICA SI TIC in list
Refresh,2021-04-28 11:00:28,TableCourseType,Done refresh list
Refresh,2021-04-28 11:00:28,TableStudents,Done refresh list
Refresh,2021-04-28 11:00:28,TableNotes,Done refresh list
add,2021-04-28 21:47:31,TableSpecialization,Add MATEMATICA INFORMATICA in list
add,2021-04-28 21:47:31,TableSpecialization,Add INTENSIV ENGLEZA in list
add,2021-04-28 21:47:31,TableSpecialization,Add SIMPLU in list
Refresh,2021-04-28 21:47:31,TableSpecialization,Done
Refresh,2021-04-28 21:47:31,TableSchoolClass,Done refresh list
Refresh,2021-04-28 21:47:31,TableStudents,Done refresh list
add,2021-04-28 21:47:31,TableSpecialization,Add MATEMATICA in list
add,2021-04-28 21:47:31,TableSpecialization,Add ROMANA in list
add,2021-04-28 21:47:31,TableSpecialization,Add ISTORIE in list
add,2021-04-28 21:47:31,TableSpecialization,Add GEOGRAFIE in list
add,2021-04-28 21:47:31,TableSpecialization,Add SOCIOLOGIE in list
add,2021-04-28 21:47:31,TableSpecialization,Add INFORMATICA SI TIC in list
Refresh,2021-04-28 21:47:31,TableCourseType,Done refresh list
Refresh,2021-04-28 21:47:31,TableStudents,Done refresh list
Refresh,2021-04-28 21:47:31,TableNotes,Done refresh list
